Description,Price,Location,Beds,Baths,Area,Developer,Tags,Property type,Cashback,Location depth,Emirate,Specific location,District,Verified,SuperAgent,First Sale,New,Net price,Cashback percent,Price per sqft,Price_M
Apartment - 1 Bedroom - 1 Bathroom for sale in Elevate by Prescott - Arjan - Dubai,1300000.0,"Elevate by Prescott, Arjan, Dubai",1.0,1.0,780.0,Gold Mark Real Estate ,"Verified, SuperAgent",Apartment,0.0,3,Dubai,Elevate by Prescott,Arjan,1,1,0,0,1300000.0,0.0,1666.6666666666667,1.3
Villa - 5 Bedrooms - 6 Bathrooms for sale in AlThuraya Island - Ajmal Makan City - Sharjah Waterfront City - Sharjah,4200000.0,"AlThuraya Island, Ajmal Makan City, Sharjah Waterfront City, Sharjah",5.0,6.0,6596.0,Metropolitan Premium Properties L.L.C (Branch)- SHJ ,SuperAgent,Villa,0.0,4,Sharjah,AlThuraya Island,"Ajmal Makan City,  Sharjah Waterfront City",0,1,0,0,4200000.0,0.0,636.7495451788963,4.2
Villa - 2 Bedrooms - 2 Bathrooms for sale in District 7G - Jumeirah Village Triangle - Dubai,5750000.0,"District 7G, Jumeirah Village Triangle, Dubai",2.0,2.0,2690.0,ENGEL & VÖLKERS Dubai - S06 ,"Verified, SuperAgent",Villa,13000.0,3,Dubai,District 7G,Jumeirah Village Triangle,1,1,0,0,5737000.0,0.002260869565217391,2137.546468401487,5.75
Apartment - Studio - 1 Bathroom for sale in Azizi Mirage - Dubai Studio City - Dubai,550000.0,"Azizi Mirage, Dubai Studio City, Dubai",0.0,1.0,321.0,TOP HOUSE REAL ESTATE L.L.C ,"Verified, SuperAgent",Apartment,0.0,3,Dubai,Azizi Mirage,Dubai Studio City,1,1,0,0,550000.0,0.0,1713.3956386292834,0.55
Apartment - 3 Bedrooms - 4 Bathrooms for sale in Rixos - Dubai Islands - Dubai,7500000.0,"Rixos, Dubai Islands, Dubai",3.0,4.0,4517.0,Huspy Dubai ,"Verified, SuperAgent",Apartment,0.0,3,Dubai,Rixos,Dubai Islands,1,1,0,0,7500000.0,0.0,1660.3940668585344,7.5
Apartment - 2 Bedrooms - 3 Bathrooms for sale in Nasayem Avenue 2 - Nasayem Avenue - Mirdif Hills - Mirdif - Dubai,1950000.0,"Nasayem Avenue 2, Nasayem Avenue, Mirdif Hills, Mirdif, Dubai",2.0,3.0,1507.0,Star 5 Realty Real Estate ,"Verified, SuperAgent",Apartment,0.0,5,Dubai,Nasayem Avenue 2,"Nasayem Avenue,  Mirdif Hills,  Mirdif",1,1,0,0,1950000.0,0.0,1293.9615129396152,1.95
Apartment - Studio - 1 Bathroom for sale in Executive Bay A - Executive Bay - Business Bay - Dubai,760000.0,"Executive Bay A, Executive Bay, Business Bay, Dubai",0.0,1.0,462.0,fam Properties - Branch 2 ,"Verified, SuperAgent",Apartment,0.0,4,Dubai,Executive Bay A,"Executive Bay,  Business Bay",1,1,0,0,760000.0,0.0,1645.021645021645,0.76
Apartment - 2 Bedrooms - 3 Bathrooms for sale in Al Nuaimiya Towers C - Al Nuaimiya - Ajman,580000.0,"Al Nuaimiya Towers C, Al Nuaimiya, Ajman",2.0,3.0,1485.0,BAWABAT AL AQAAR REAL ESTATE ,SuperAgent,Apartment,0.0,3,Ajman,Al Nuaimiya Towers C,Al Nuaimiya,0,1,0,0,580000.0,0.0,390.5723905723906,0.58
Apartment - Studio - 1 Bathroom for sale in Royal breeze 2 - Royal Breeze - Al Hamra Village - Ras Al Khaimah,570000.0,"Royal breeze 2, Royal Breeze, Al Hamra Village, Ras Al Khaimah",0.0,1.0,454.0,Ganjina Real Estate FZ-LLC - RAK ,SuperAgent,Apartment,0.0,4,Ras Al Khaimah,Royal breeze 2,"Royal Breeze,  Al Hamra Village",0,1,0,0,570000.0,0.0,1255.5066079295154,0.57
Apartment - 1 Bedroom - 2 Bathrooms for sale in Acacia - Al Marjan Island - Ras Al Khaimah,1956980.0,"Acacia, Al Marjan Island, Ras Al Khaimah",1.0,2.0,592.0,MAQ Properties FZ-LLC ,"SuperAgent, First Sale",Apartment,0.0,3,Ras Al Khaimah,Acacia,Al Marjan Island,0,1,1,0,1956980.0,0.0,3305.7094594594596,1.96
Apartment - Studio - 1 Bathroom for sale in Aqua Arc - Al Marjan Island - Ras Al Khaimah,1822291.0,"Aqua Arc, Al Marjan Island, Ras Al Khaimah",0.0,1.0,569.0,MAQ Properties FZ-LLC ,"SuperAgent, First Sale",Apartment,0.0,3,Ras Al Khaimah,Aqua Arc,Al Marjan Island,0,1,1,0,1822291.0,0.0,3202.620386643234,1.82
Villa - 4 Bedrooms - 7 Bathrooms for sale in Saadiyat Lagoons - Saadiyat Island - Abu Dhabi,8300000.0,"Saadiyat Lagoons, Saadiyat Island, Abu Dhabi",4.0,7.0,4964.0,PLATINUM VISION REAL ESTATE ,SuperAgent,Villa,0.0,3,Abu Dhabi,Saadiyat Lagoons,Saadiyat Island,0,1,0,0,8300000.0,0.0,1672.0386784850928,8.3
Apartment - 1 Bedroom - 2 Bathrooms for sale in Cyan Beach Residence - Maryam Island - Al Khan - Sharjah,728400.0,"Cyan Beach Residence, Maryam Island, Al Khan, Sharjah",1.0,2.0,730.0,FUTURE VISION REAL ESTATE ,,Apartment,0.0,4,Sharjah,Cyan Beach Residence,"Maryam Island,  Al Khan",0,0,0,0,728400.0,0.0,997.8082191780821,0.73
Apartment - Studio - 1 Bathroom for sale in Nest 6 - Nest - Aljada - Sharjah,440000.0,"Nest 6, Nest, Aljada, Sharjah",0.0,1.0,345.0,REKAZ AL DAR PROPERTIES L.L.C ,,Apartment,0.0,4,Sharjah,Nest 6,"Nest,  Aljada",0,0,0,0,440000.0,0.0,1275.3623188405797,0.44
Apartment - 1 Bedroom - 2 Bathrooms for sale in Glitz 2 - Glitz - Dubai Studio City - Dubai,850000.0,"Glitz 2, Glitz, Dubai Studio City, Dubai",0.0,2.0,782.0,H&S Real Estate ,"Verified, SuperAgent",Apartment,0.0,4,Dubai,Glitz 2,"Glitz,  Dubai Studio City",1,1,0,0,850000.0,0.0,1086.9565217391305,0.85
Townhouse - 3 Bedrooms - 3 Bathrooms for sale in Aknan Villas - Vardon - Damac Hills 2 - Dubai,1390000.0,"Aknan Villas, Vardon, Damac Hills 2, Dubai",3.0,3.0,1669.0,White & Co Real Estate ,"Verified, SuperAgent",Townhouse,0.0,4,Dubai,Aknan Villas,"Vardon,  Damac Hills 2",1,1,0,0,1390000.0,0.0,832.8340323547034,1.39
Townhouse - 4 Bedrooms - 5 Bathrooms for sale in Casa Familia - Green Community Motor City - Motor City - Dubai,7200000.0,"Casa Familia, Green Community Motor City, Motor City, Dubai",4.0,5.0,4098.0,haus & haus ,"Verified, SuperAgent",Townhouse,16000.0,4,Dubai,Casa Familia,"Green Community Motor City,  Motor City",1,1,0,0,7184000.0,0.0022222222222222222,1756.9546120058565,7.2
Apartment - 2 Bedrooms - 3 Bathrooms for sale in Tiger Downtown Ajman - Al Alia - Ajman,934000.0,"Tiger Downtown Ajman, Al Alia, Ajman",2.0,3.0,1595.0,AL HESSIN REAL ESTATE ,"SuperAgent, First Sale",Apartment,0.0,3,Ajman,Tiger Downtown Ajman,Al Alia,0,1,1,0,934000.0,0.0,585.5799373040752,0.93
Apartment - 1 Bedroom - 2 Bathrooms for sale in Tiger Downtown Ajman - Al Alia - Ajman,672000.0,"Tiger Downtown Ajman, Al Alia, Ajman",1.0,2.0,1070.0,AL HESSIN REAL ESTATE ,"SuperAgent, First Sale",Apartment,0.0,3,Ajman,Tiger Downtown Ajman,Al Alia,0,1,1,0,672000.0,0.0,628.0373831775701,0.67
Apartment - Studio - 1 Bathroom for sale in Tiger Downtown Ajman - Al Alia - Ajman,429000.0,"Tiger Downtown Ajman, Al Alia, Ajman",0.0,1.0,522.0,AL HESSIN REAL ESTATE ,"SuperAgent, First Sale",Apartment,0.0,3,Ajman,Tiger Downtown Ajman,Al Alia,0,1,1,0,429000.0,0.0,821.8390804597701,0.43
Apartment - 1 Bedroom - 2 Bathrooms for sale in Elite Sports Residence 10-1 - Elite Sports Residence 10 - Elite Sports Residence - Dubai Sports City - Dubai,860000.0,"Elite Sports Residence 10-1, Elite Sports Residence 10, Elite Sports Residence, Dubai Sports City, Dubai",1.0,2.0,764.0,Regent Elite ,"Verified, SuperAgent",Apartment,0.0,5,Dubai,Elite Sports Residence 10-1,"Elite Sports Residence 10,  Elite Sports Residence,  Dubai Sports City",1,1,0,0,860000.0,0.0,1125.65445026178,0.86
Apartment - 1 Bedroom - 2 Bathrooms for sale in JW Marriott Residences - Al Marjan Island - Ras Al Khaimah,3082750.0,"JW Marriott Residences, Al Marjan Island, Ras Al Khaimah",1.0,2.0,956.0,Billionaires Estate FZ-LLC ,,Apartment,0.0,3,Ras Al Khaimah,JW Marriott Residences,Al Marjan Island,0,0,0,0,3082750.0,0.0,3224.6338912133892,3.08
Apartment - 1 Bedroom - 2 Bathrooms for sale in Fairmont Residences - Al Marjan Island - Ras Al Khaimah,2551915.0,"Fairmont Residences, Al Marjan Island, Ras Al Khaimah",1.0,2.0,853.0,Billionaires Estate FZ-LLC ,First Sale,Apartment,0.0,3,Ras Al Khaimah,Fairmont Residences,Al Marjan Island,0,0,1,0,2551915.0,0.0,2991.694021101993,2.55
Apartment - Studio - 1 Bathroom for sale in Garden Residences - Emirates City - Ajman,345000.0,"Garden Residences, Emirates City, Ajman",0.0,1.0,598.0,Shine World Properties ,SuperAgent,Apartment,0.0,3,Ajman,Garden Residences,Emirates City,0,1,0,0,345000.0,0.0,576.9230769230769,0.34
Apartment - Studio - 1 Bathroom for sale in The First Collection - Dubai Sports City - Dubai,1200000.0,"The First Collection, Dubai Sports City, Dubai",0.0,1.0,621.0,For You Real Estate LLC ,"Verified, SuperAgent",Apartment,0.0,3,Dubai,The First Collection,Dubai Sports City,1,1,0,0,1200000.0,0.0,1932.3671497584542,1.2
Villa - 3 Bedrooms - 3 Bathrooms for sale in Jasmine Lane - Jumeirah Golf Estates - Dubai,4200000.0,"Jasmine Lane, Jumeirah Golf Estates, Dubai",3.0,3.0,2195.0,haus & haus ,SuperAgent,Villa,0.0,3,Dubai,Jasmine Lane,Jumeirah Golf Estates,0,1,0,0,4200000.0,0.0,1913.4396355353076,4.2
Villa - 4 Bedrooms - 5 Bathrooms for sale in Sharjah Sustainable City - Sharjah,2500000.0,"Sharjah Sustainable City, Sharjah",4.0,5.0,2600.0,FUTURE VISION REAL ESTATE ,SuperAgent,Villa,0.0,2,Sharjah,Sharjah Sustainable City,,0,1,0,0,2500000.0,0.0,961.5384615384615,2.5
Apartment - 1 Bedroom - 2 Bathrooms for sale in Elegance by Chaimaa - District 18 - Jumeirah Village Circle - Dubai,1180000.0,"Elegance by Chaimaa, District 18, Jumeirah Village Circle, Dubai",1.0,2.0,750.0,IRIS HOUSE PROPERTIES L.L.C ,"Verified, SuperAgent",Apartment,0.0,4,Dubai,Elegance by Chaimaa,"District 18,  Jumeirah Village Circle",1,1,0,0,1180000.0,0.0,1573.3333333333333,1.18
Land - Studio for sale in Manama - Ajman,185000.0,"Manama, Ajman",0.0,0.0,2152.0,Awtan Real Estate LLC ,SuperAgent,Land,0.0,2,Ajman,Manama,,0,1,0,0,185000.0,0.0,85.96654275092936,0.18
Villa - 5 Bedrooms - 5 Bathrooms for sale in Ponderosa - The Villa - Dubai,11980888.0,"Ponderosa, The Villa, Dubai",5.0,5.0,6300.0,Driven Properties ,"Verified, SuperAgent",Villa,84000.0,3,Dubai,Ponderosa,The Villa,1,1,0,0,11896888.0,0.00701116645110112,1901.728253968254,11.98
Apartment - 1 Bedroom - 1 Bathroom for sale in Florine Beach Residences - Siniyah Island - Umm Al Quwain Marina - Umm Al Quwain,1786750.0,"Florine Beach Residences, Siniyah Island, Umm Al Quwain Marina, Umm Al Quwain",1.0,1.0,621.0,Billionaires Estate FZ-LLC ,,Apartment,0.0,4,Umm Al Quwain,Florine Beach Residences,"Siniyah Island,  Umm Al Quwain Marina",0,0,0,0,1786750.0,0.0,2877.2141706924317,1.79
Land - Studio for sale in Al Bahia Hills - Al Bahia - Ajman,860000.0,"Al Bahia Hills, Al Bahia, Ajman",0.0,0.0,3262.0,Awtan Real Estate LLC ,SuperAgent,Land,0.0,3,Ajman,Al Bahia Hills,Al Bahia,0,1,0,0,860000.0,0.0,263.64193746167996,0.86
Villa - 4 Bedrooms - 3 Bathrooms for sale in Al Reem 3 - Al Reem - Arabian Ranches - Dubai,5700000.0,"Al Reem 3, Al Reem, Arabian Ranches, Dubai",4.0,3.0,2800.0,Espace Real Estate ,"Verified, SuperAgent",Villa,12000.0,4,Dubai,Al Reem 3,"Al Reem,  Arabian Ranches",1,1,0,0,5688000.0,0.002105263157894737,2035.7142857142858,5.7
Apartment - 2 Bedrooms - 3 Bathrooms for sale in Royal breeze 3 - Royal Breeze - Al Hamra Village - Ras Al Khaimah,1350000.0,"Royal breeze 3, Royal Breeze, Al Hamra Village, Ras Al Khaimah",2.0,3.0,1211.0,Horizon Properties International FZ-LLC ,SuperAgent,Apartment,0.0,4,Ras Al Khaimah,Royal breeze 3,"Royal Breeze,  Al Hamra Village",0,1,0,0,1350000.0,0.0,1114.781172584641,1.35
Townhouse - 3 Bedrooms - 4 Bathrooms for sale in Flamingo Villas - Mina Al Arab - Ras Al Khaimah,2500000.0,"Flamingo Villas, Mina Al Arab, Ras Al Khaimah",3.0,4.0,2334.0,Horizon Properties International FZ-LLC ,SuperAgent,Townhouse,0.0,3,Ras Al Khaimah,Flamingo Villas,Mina Al Arab,0,1,0,0,2500000.0,0.0,1071.1225364181662,2.5
Apartment - 1 Bedroom - 1 Bathroom for sale in Azizi Mirage - Dubai Studio City - Dubai,929999.0,"Azizi Mirage, Dubai Studio City, Dubai",0.0,1.0,595.0,SKD Real Estate Brokerage L.L.C ,"Verified, SuperAgent",Apartment,0.0,3,Dubai,Azizi Mirage,Dubai Studio City,1,1,0,0,929999.0,0.0,1563.0235294117647,0.93
Apartment - 1 Bedroom - 2 Bathrooms for sale in Bluebay Walk - Ajmal Makan City - Sharjah Waterfront City - Sharjah,890000.0,"Bluebay Walk, Ajmal Makan City, Sharjah Waterfront City, Sharjah",1.0,2.0,1537.0,City Edge ,First Sale,Apartment,0.0,4,Sharjah,Bluebay Walk,"Ajmal Makan City,  Sharjah Waterfront City",0,0,1,0,890000.0,0.0,579.0500975927131,0.89
Apartment - 3 Bedrooms - 4 Bathrooms for sale in Al Bateen Residences - Jumeirah Beach Residence - Dubai,4100000.0,"Al Bateen Residences, Jumeirah Beach Residence, Dubai",3.0,4.0,2301.0,WHITEWILL REAL ESTATE BROKERS L.L.C ,"Verified, SuperAgent",Apartment,0.0,3,Dubai,Al Bateen Residences,Jumeirah Beach Residence,1,1,0,0,4100000.0,0.0,1781.8339852238157,4.1
Land - Studio for sale in Manama - Ajman,210000.0,"Manama, Ajman",0.0,0.0,4310.0,Smart Real Estate LLC ,SuperAgent,Land,0.0,2,Ajman,Manama,,0,1,0,0,210000.0,0.0,48.72389791183295,0.21
Apartment - 2 Bedrooms - 1 Bathroom for sale in Sportz by Danube - Dubai Sports City - Dubai,1270000.0,"Sportz by Danube, Dubai Sports City, Dubai",2.0,1.0,887.0,betterhomes - Motor City ,"Verified, SuperAgent",Apartment,0.0,3,Dubai,Sportz by Danube,Dubai Sports City,1,1,0,0,1270000.0,0.0,1431.7925591882752,1.27
Apartment - 3 Bedrooms - 3 Bathrooms for sale in Royal breeze 3 - Royal Breeze - Al Hamra Village - Ras Al Khaimah,2100000.0,"Royal breeze 3, Royal Breeze, Al Hamra Village, Ras Al Khaimah",3.0,3.0,2123.0,HeerMand Properties FZ-LLC ,SuperAgent,Apartment,0.0,4,Ras Al Khaimah,Royal breeze 3,"Royal Breeze,  Al Hamra Village",0,1,0,0,2100000.0,0.0,989.1662741403674,2.1
Apartment - 3 Bedrooms - 4 Bathrooms for sale in Abbey Crescent 2 - Abbey Crescent - Motor City - Dubai,2390000.0,"Abbey Crescent 2, Abbey Crescent, Motor City, Dubai",3.0,4.0,2078.0,Allsopp & Allsopp - Motor City Sales ,"Verified, SuperAgent",Apartment,0.0,4,Dubai,Abbey Crescent 2,"Abbey Crescent,  Motor City",1,1,0,0,2390000.0,0.0,1150.1443695861406,2.39
Villa - 4 Bedrooms - 5 Bathrooms for sale in Tilal Al Furjan - Al Furjan - Dubai,8690000.0,"Tilal Al Furjan, Al Furjan, Dubai",4.0,5.0,4979.0,Banke International Properties - Al Furjan ,"Verified, SuperAgent",Villa,19000.0,3,Dubai,Tilal Al Furjan,Al Furjan,1,1,0,0,8671000.0,0.002186421173762946,1745.3303876280377,8.69
Apartment - 2 Bedrooms - 2 Bathrooms for sale in Golf Dale - EMAAR South - Dubai South (Dubai World Central) - Dubai,2169999.0,"Golf Dale, EMAAR South, Dubai South (Dubai World Central), Dubai",2.0,2.0,1395.0,Coldwell Banker - Business Bay  ,"Verified, SuperAgent",Apartment,0.0,4,Dubai,Golf Dale,"EMAAR South,  Dubai South (Dubai World Central)",1,1,0,0,2169999.0,0.0,1555.5548387096774,2.17
Apartment - 1 Bedroom - 2 Bathrooms for sale in Nada Residences - Maryam Island - Al Khan - Sharjah,730000.0,"Nada Residences, Maryam Island, Al Khan, Sharjah",1.0,2.0,720.0,FUTURE VISION REAL ESTATE ,,Apartment,0.0,4,Sharjah,Nada Residences,"Maryam Island,  Al Khan",0,0,0,0,730000.0,0.0,1013.8888888888889,0.73
Townhouse - 3 Bedrooms - 4 Bathrooms for sale in Sharjah Sustainable City - Sharjah,2000000.0,"Sharjah Sustainable City, Sharjah",3.0,4.0,1900.0,FUTURE VISION REAL ESTATE ,,Townhouse,0.0,2,Sharjah,Sharjah Sustainable City,,0,0,0,0,2000000.0,0.0,1052.6315789473683,2.0
Townhouse - 4 Bedrooms - 4 Bathrooms for sale in Eden - The Valley - Dubai,3500000.0,"Eden, The Valley, Dubai",4.0,4.0,2335.0,Treo Homes ,"Verified, SuperAgent",Townhouse,0.0,3,Dubai,Eden,The Valley,1,1,0,0,3500000.0,0.0,1498.9293361884368,3.5
Townhouse - 3 Bedrooms - 4 Bathrooms for sale in Mediterranean Townhouse - Jumeirah Village Triangle - Dubai,4500000.0,"Mediterranean Townhouse, Jumeirah Village Triangle, Dubai",3.0,4.0,2992.0,Arabian Estates ,"Verified, SuperAgent",Townhouse,0.0,3,Dubai,Mediterranean Townhouse,Jumeirah Village Triangle,1,1,0,0,4500000.0,0.0,1504.0106951871658,4.5
Apartment - Studio - 1 Bathroom for sale in Evergrin House 2 - Jumeirah Garden City - Al Satwa - Dubai,1080000.0,"Evergrin House 2, Jumeirah Garden City, Al Satwa, Dubai",0.0,1.0,414.0,A F Y REALTY & DEVELOPMENT L.L.C ,"Verified, SuperAgent",Apartment,0.0,4,Dubai,Evergrin House 2,"Jumeirah Garden City,  Al Satwa",1,1,0,0,1080000.0,0.0,2608.695652173913,1.08
Townhouse - 3 Bedrooms - 5 Bathrooms for sale in Aila Homes - Al Hamra Village - Ras Al Khaimah,3250000.0,"Aila Homes, Al Hamra Village, Ras Al Khaimah",3.0,5.0,2721.0,Serenity Home Real Estate FZ-LLC ,"SuperAgent, First Sale",Townhouse,0.0,3,Ras Al Khaimah,Aila Homes,Al Hamra Village,0,1,1,0,3250000.0,0.0,1194.4138184490996,3.25
Villa - 4 Bedrooms - 5 Bathrooms for sale in Bliss - Arabian Ranches 3 - Dubai,4570000.0,"Bliss, Arabian Ranches 3, Dubai",4.0,5.0,2879.0,Huspy Dubai ,"Verified, SuperAgent",Villa,0.0,3,Dubai,Bliss,Arabian Ranches 3,1,1,0,0,4570000.0,0.0,1587.3567210837095,4.57
Villa - 4 Bedrooms - 5 Bathrooms for sale in Ixora - Al Barari - Dubai,8700000.0,"Ixora, Al Barari, Dubai",4.0,5.0,4940.0,Pangea Properties ,SuperAgent,Villa,19000.0,3,Dubai,Ixora,Al Barari,0,1,0,0,8681000.0,0.0021839080459770113,1761.1336032388665,8.7
Villa - 3 Bedrooms - 3 Bathrooms for sale in Mira Oasis 3 - Mira Oasis - Reem - Dubai,4500000.0,"Mira Oasis 3, Mira Oasis, Reem, Dubai",3.0,3.0,2286.0,haus & haus ,"Verified, SuperAgent",Villa,0.0,4,Dubai,Mira Oasis 3,"Mira Oasis,  Reem",1,1,0,0,4500000.0,0.0,1968.5039370078741,4.5
Apartment - 2 Bedrooms - 3 Bathrooms for sale in Waldorf Astoria Residences - Al Hamra Village - Ras Al Khaimah,14000000.0,"Waldorf Astoria Residences, Al Hamra Village, Ras Al Khaimah",2.0,3.0,2336.0,Serenity Home Real Estate FZ-LLC ,"SuperAgent, First Sale",Apartment,0.0,3,Ras Al Khaimah,Waldorf Astoria Residences,Al Hamra Village,0,1,1,0,14000000.0,0.0,5993.1506849315065,14.0
Apartment - 1 Bedroom - 2 Bathrooms for sale in Mawjan Tower - Ajman Corniche Road - Ajman,1047000.0,"Mawjan Tower, Ajman Corniche Road, Ajman",1.0,2.0,1047.0,Infinity Properties L.L.C ,"SuperAgent, First Sale",Apartment,0.0,3,Ajman,Mawjan Tower,Ajman Corniche Road,0,1,1,0,1047000.0,0.0,1000.0,1.05
Townhouse - 4 Bedrooms - 5 Bathrooms for sale in Opal Gardens - District 11 - Mohammed Bin Rashid City - Dubai,5800000.0,"Opal Gardens, District 11, Mohammed Bin Rashid City, Dubai",4.0,5.0,3358.0,Driven Properties ,"Verified, SuperAgent",Townhouse,0.0,4,Dubai,Opal Gardens,"District 11,  Mohammed Bin Rashid City",1,1,0,0,5800000.0,0.0,1727.218582489577,5.8
Apartment - 2 Bedrooms - 3 Bathrooms for sale in Bay Grove Residence 3 - Bay Grove Residences - Dubai Islands - Dubai,3450000.0,"Bay Grove Residence 3, Bay Grove Residences, Dubai Islands, Dubai",2.0,3.0,1312.0,Driven Properties ,"Verified, SuperAgent",Apartment,0.0,4,Dubai,Bay Grove Residence 3,"Bay Grove Residences,  Dubai Islands",1,1,0,0,3450000.0,0.0,2629.5731707317073,3.45
Townhouse - 3 Bedrooms - 3 Bathrooms for sale in Al Reem 1 - Al Reem - Arabian Ranches - Dubai,4900000.0,"Al Reem 1, Al Reem, Arabian Ranches, Dubai",3.0,3.0,2745.0,Top Class Real Estate Broker L.L.C ,"Verified, SuperAgent",Townhouse,0.0,4,Dubai,Al Reem 1,"Al Reem,  Arabian Ranches",1,1,0,0,4900000.0,0.0,1785.063752276867,4.9
Apartment - Studio - 1 Bathroom for sale in Areej Apartments - Aljada - Sharjah,460000.0,"Areej Apartments, Aljada, Sharjah",0.0,1.0,410.0,Savills Real Estate LLC ,"SuperAgent, First Sale",Apartment,0.0,3,Sharjah,Areej Apartments,Aljada,0,1,1,0,460000.0,0.0,1121.9512195121952,0.46
Apartment - 2 Bedrooms - 3 Bathrooms for sale in Index Tower - DIFC - Dubai,5000000.0,"Index Tower, DIFC, Dubai",2.0,3.0,1819.0,betterhomes - Business Bay ,"Verified, SuperAgent",Apartment,0.0,3,Dubai,Index Tower,DIFC,1,1,0,0,5000000.0,0.0,2748.763056624519,5.0
Apartment - 2 Bedrooms - 3 Bathrooms for sale in Damac City - Al Safa 1 - Al Safa - Dubai,3350000.0,"Damac City, Al Safa 1, Al Safa, Dubai",2.0,3.0,1223.0,ASYAN PROPERTIES ,"Verified, SuperAgent",Apartment,0.0,4,Dubai,Damac City,"Al Safa 1,  Al Safa",1,1,0,0,3350000.0,0.0,2739.165985282093,3.35
Apartment - 2 Bedrooms - 3 Bathrooms for sale in Al Ghoroub Tower - Al Alia - Ajman,861495.0,"Al Ghoroub Tower, Al Alia, Ajman",2.0,3.0,1726.0,BAWABAT AL AQAAR REAL ESTATE ,"SuperAgent, First Sale",Apartment,0.0,3,Ajman,Al Ghoroub Tower,Al Alia,0,1,1,0,861495.0,0.0,499.12804171494787,0.86
Villa - 3 Bedrooms - 3 Bathrooms for sale in Sidra Villas II - Sidra Villas - Dubai Hills Estate - Dubai,8400000.0,"Sidra Villas II, Sidra Villas, Dubai Hills Estate, Dubai",3.0,3.0,3102.0,haus & haus ,"Verified, SuperAgent",Villa,18000.0,4,Dubai,Sidra Villas II,"Sidra Villas,  Dubai Hills Estate",1,1,0,0,8382000.0,0.002142857142857143,2707.9303675048354,8.4
Townhouse - 3 Bedrooms - 5 Bathrooms for sale in Robinia - Masaar - Tilal City - Sharjah,2300000.0,"Robinia, Masaar, Tilal City, Sharjah",3.0,5.0,2591.0,AL SAKENAH REAL ESTATE L.L.C.SP ,SuperAgent,Townhouse,0.0,4,Sharjah,Robinia,"Masaar,  Tilal City",0,1,0,0,2300000.0,0.0,887.688151292937,2.3
Apartment - 1 Bedroom - 2 Bathrooms for sale in Danah Bay - Al Marjan Island - Ras Al Khaimah,2500000.0,"Danah Bay, Al Marjan Island, Ras Al Khaimah",1.0,2.0,933.0,Billionaires Estate FZ-LLC ,First Sale,Apartment,0.0,3,Ras Al Khaimah,Danah Bay,Al Marjan Island,0,0,1,0,2500000.0,0.0,2679.5284030010716,2.5
Apartment - 1 Bedroom - 2 Bathrooms for sale in Aeon Tower 1 - Aeon - Dubai Creek Harbour (The Lagoons) - Dubai,2000000.0,"Aeon Tower 1, Aeon, Dubai Creek Harbour (The Lagoons), Dubai",1.0,2.0,762.0,Hamptons International ,"Verified, SuperAgent",Apartment,0.0,4,Dubai,Aeon Tower 1,"Aeon,  Dubai Creek Harbour (The Lagoons)",1,1,0,0,2000000.0,0.0,2624.6719160104985,2.0
Apartment - 1 Bedroom - 2 Bathrooms for sale in Nasaq 6 - Aljada - Sharjah,950000.0,"Nasaq 6, Aljada, Sharjah",1.0,2.0,751.0,THE ROCK HOME REAL ESTATE L.L.C ,SuperAgent,Apartment,0.0,3,Sharjah,Nasaq 6,Aljada,0,1,0,0,950000.0,0.0,1264.9800266311584,0.95
Apartment - 2 Bedrooms - 3 Bathrooms for sale in Al Ghoroub Tower - Al Alia - Ajman,861495.0,"Al Ghoroub Tower, Al Alia, Ajman",2.0,3.0,1726.0,BAWABAT AL AQAAR REAL ESTATE ,"SuperAgent, First Sale",Apartment,0.0,3,Ajman,Al Ghoroub Tower,Al Alia,0,1,1,0,861495.0,0.0,499.12804171494787,0.86
Villa - 3 Bedrooms - 3 Bathrooms for sale in Sidra Villas II - Sidra Villas - Dubai Hills Estate - Dubai,8400000.0,"Sidra Villas II, Sidra Villas, Dubai Hills Estate, Dubai",3.0,3.0,3102.0,haus & haus ,"Verified, SuperAgent",Villa,18000.0,4,Dubai,Sidra Villas II,"Sidra Villas,  Dubai Hills Estate",1,1,0,0,8382000.0,0.002142857142857143,2707.9303675048354,8.4
Townhouse - 3 Bedrooms - 5 Bathrooms for sale in Robinia - Masaar - Tilal City - Sharjah,2300000.0,"Robinia, Masaar, Tilal City, Sharjah",3.0,5.0,2591.0,AL SAKENAH REAL ESTATE L.L.C.SP ,SuperAgent,Townhouse,0.0,4,Sharjah,Robinia,"Masaar,  Tilal City",0,1,0,0,2300000.0,0.0,887.688151292937,2.3
